date,value
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.63
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.53
2015-01-07,12.53
2015-01-07,12.42
2015-01-07,12.42
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.44
2015-01-07,12.50
2015-01-07,12.50
2015-01-08,12.49
2015-01-08,12.49
2015-01-08,12.48
2015-01-08,12.48
2015-01-08,12.39
2015-01-08,12.39
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.51
2015-01-08,12.51
2015-01-08,12.58
2015-01-08,12.58
2015-01-08,12.65
2015-01-08,12.65
2015-01-08,12.72
2015-01-08,12.72
2015-01-08,12.75
2015-01-08,12.75
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.79
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.83
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.64
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.56
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.35
2015-01-08,12.36
2015-01-08,12.36
2015-01-08,12.36
2015-01-08,12.36
2015-01-08,12.36
2015-01-08,12.36
2015-01-09,13.12
2015-01-09,13.12
2015-01-09,13.12
2015-01-09,12.77
2015-01-09,12.54
2015-01-09,12.54
2015-01-09,12.54
2015-01-09,12.54
2015-01-09,12.54
2015-01-09,12.54
2015-01-09,12.37
2015-01-09,12.37
2015-01-09,12.63
2015-01-09,12.63
2015-01-11,12.86
2015-01-11,12.91
2015-01-11,12.90
2015-01-11,12.97
2015-01-11,13.11
2015-01-11,13.11
2015-01-12,13.13
2015-01-12,13.13
2015-01-12,13.13
2015-01-12,12.63
2015-01-12,12.63
2015-01-12,12.51
2015-01-12,12.51
2015-01-12,12.52
2015-01-12,12.60
2015-01-12,12.70
2015-01-12,12.70
2015-01-12,12.91
2015-01-12,12.91
2015-01-13,12.64
2015-01-13,12.55
2015-01-13,12.55
2015-01-13,12.65
2015-01-13,12.65
2015-01-13,12.84
2015-01-13,12.84
2015-01-13,13.03
2015-01-13,13.03
2015-01-13,13.36
2015-01-13,13.36
2015-01-13,13.19
2015-01-13,13.19
