date,value
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.66
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.60
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.59
2015-01-07,12.54
2015-01-07,12.54
2015-01-07,12.51
2015-01-07,12.51
2015-01-07,12.46
2015-01-07,12.46
2015-01-07,12.46
2015-01-07,12.46
2015-01-07,12.46
2015-01-07,12.42
2015-01-08,12.41
2015-01-08,12.41
2015-01-08,12.42
2015-01-08,12.42
2015-01-08,12.45
2015-01-08,12.45
2015-01-08,12.47
2015-01-08,12.47
2015-01-08,12.42
2015-01-08,12.42
2015-01-08,12.46
2015-01-08,12.46
2015-01-08,12.45
2015-01-08,12.45
2015-01-08,12.41
2015-01-08,12.41
2015-01-08,12.38
2015-01-08,12.38
2015-01-08,12.40
2015-01-08,12.40
2015-01-08,12.40
2015-01-08,12.40
2015-01-08,12.40
2015-01-08,12.40
2015-01-08,12.40
2015-01-08,12.40
2015-01-08,12.40
2015-01-08,12.40
2015-01-08,12.40
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.43
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.50
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.74
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.71
2015-01-08,12.60
2015-01-08,12.60
2015-01-09,12.35
2015-01-09,12.13
2015-01-09,12.13
2015-01-09,15.16
2015-01-09,15.16
2015-01-09,15.16
2015-01-09,15.16
2015-01-09,15.16
2015-01-09,15.16
2015-01-09,15.16
2015-01-09,13.20
2015-01-09,13.20
2015-01-09,13.90
2015-01-09,13.90
2015-01-11,11.16
2015-01-11,11.15
2015-01-11,11.16
2015-01-11,11.16
2015-01-11,11.16
2015-01-11,11.16
2015-01-12,11.33
2015-01-12,11.33
2015-01-12,11.33
2015-01-12,11.39
2015-01-12,11.39
2015-01-12,11.41
2015-01-12,11.43
2015-01-12,11.43
2015-01-12,11.42
2015-01-12,11.42
2015-01-12,11.41
2015-01-12,11.40
2015-01-12,11.40
2015-01-13,11.53
2015-01-13,11.53
2015-01-13,11.52
2015-01-13,11.52
2015-01-13,11.52
2015-01-13,11.52
2015-01-13,11.52
2015-01-13,11.52
2015-01-13,11.52
2015-01-13,11.52
2015-01-13,11.55
2015-01-13,11.55
2015-01-13,11.55
2015-01-13,11.59
2015-01-13,11.57
2015-01-13,11.50
2015-01-13,11.47
2015-01-13,11.47
2015-01-13,11.47
2015-01-13,11.47
2015-01-14,11.33
2015-01-14,11.33
2015-01-14,11.32
2015-01-14,11.32
2015-01-14,11.30
2015-01-14,11.29
2015-01-14,11.29
2015-01-14,11.29
2015-01-14,11.29
2015-01-14,11.26
2015-01-14,11.25
2015-01-14,11.25
2015-01-14,11.25
2015-01-15,11.10
2015-01-15,11.10
2015-01-15,11.10
2015-01-15,11.10
2015-01-15,11.10
2015-01-15,11.10
2015-01-15,11.10
2015-01-15,11.10
2015-01-15,11.10
2015-01-15,11.10
2015-01-15,11.16
2015-01-15,11.17
2015-01-15,11.17
2015-01-15,11.17
2015-01-15,11.17
2015-01-15,11.17
2015-01-15,11.15
2015-01-15,11.15
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
2015-01-15,11.14
